1.21267931,1.63931432,4.19660175,8.56315542,7.83858732,3.39408777,1.45700912,1.19983658
5.09748933,5.52412435,8.08141178,12.44796544,11.72339735,7.2788978,5.34181914,5.0846466 
7.99450879,8.4211438,10.97843123,15.3449849,14.6204168,10.17591726,8.2388386,7.98166606
4.63119822,5.05783324,7.61512067,11.98167433,11.25710624,6.81260669,4.87552804,4.6183555
1.00435018,1.4309852,3.98827263,8.35482629,7.6302582,3.18575865,1.24868,0.99150746
0.10154284,0.52817785,3.08546528,7.45201895,6.72745085,2.2829513,0.34587265,0.08870011
